Dia,Codi estació,Estació,Codi variable,Descripció variable,Cabal canal (m³/s)
05/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.88
04/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
04/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.74
03/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
03/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.03
02/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
02/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.76
01/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
01/11/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.52
31/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
31/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.38
30/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
30/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.85
29/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
29/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.07
28/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
28/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.85
27/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
27/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.74
26/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
26/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.75
25/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
25/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.70
24/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
24/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.34
23/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
23/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.42
22/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
22/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.50
21/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
21/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.44
20/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
20/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.41
19/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
19/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.87
18/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
18/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.30
17/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
17/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.56
16/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
16/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.77
15/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
15/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.71
14/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
14/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.46
13/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
13/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.63
12/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
12/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.27
11/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
11/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.41
10/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
10/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.19
09/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
09/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.25
08/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
08/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.08
07/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
07/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.99
06/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
06/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.71
05/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
05/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.30
04/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
04/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.43
03/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
03/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.96
02/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
02/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.04
01/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
01/10/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.90
30/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
30/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.35
29/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
29/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.04
28/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.69
27/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.75
26/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.72
25/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.70
24/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.31
23/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,56.35
22/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
14/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
14/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.41
13/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
13/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.29
12/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
12/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.28
11/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
11/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.28
10/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
10/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.82
09/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
09/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.86
08/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
08/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.45
07/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
07/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.28
06/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
06/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.20
05/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
05/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.73
04/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
04/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.54
03/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
03/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.16
02/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
02/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.39
01/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
01/09/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.49
31/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
31/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.49
30/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
30/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.49
29/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
29/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.38
28/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
28/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.48
27/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
27/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.07
26/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
26/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.34
25/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
25/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.48
24/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
24/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.53
23/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
23/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.35
22/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
22/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.50
21/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
21/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.53
20/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
20/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.04
19/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
19/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.51
18/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
18/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.51
17/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
17/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.33
16/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
16/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.53
15/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
15/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.52
14/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
14/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.52
13/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
13/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.52
12/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
12/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.53
11/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
11/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.52
10/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
10/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.14
09/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
09/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
08/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
08/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.31
07/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
07/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.03
06/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
06/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.90
05/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
05/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.81
04/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
04/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.82
03/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
03/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.40
02/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
02/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.27
01/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
01/08/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.60
31/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
31/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.34
30/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
30/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.52
29/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
29/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.52
28/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
28/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.09
27/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
27/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.49
26/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
26/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.99
25/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
25/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.10
24/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
24/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.94
23/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
23/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.09
22/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
22/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.18
21/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
21/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.01
20/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
20/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.29
19/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
19/07/2021,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.36
